@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 {'1','2'}
@attribute Class {'1','2'}
@data
-1.07034329734064,-0.428089989212333,-1.13175376723145,'2','1'
-0.810126365423533,-0.887007110800011,-0.211833328691065,'2','1'
0.634343134197932,-1.49889660625025,0.521460521779187,'1','1'
-0.37997184531567,-1.03997948466257,-0.0285098660735021,'2','1'
-0.717191746881711,-0.887007110800011,-0.211833328691065,'2','1'
-1.17389901514438,-0.275117615349773,-1.31672879257529,'2','1'
0.120547457402428,-1.11646567159385,-0.0285098660735021,'1','1'
-0.673379712426281,-0.657548550006172,-0.578480253926191,'2','1'
1.09370567727608,-1.72835516704409,1.07143090963188,'2','1'
-0.54327124646773,-0.810520923868731,-0.211833328691065,'1','1'
1.34330150993126,-1.49889660625025,0.521460521779187,'1','1'
-0.714536472066231,-0.504576176143612,-0.763455279270039,'2','1'
-1.25886780923976,0.0308271323753445,-1.68337571781042,'2','1'
-0.289692501589329,-0.581062363074892,-0.763455279270039,'2','1'
4.02247379875122,-1.72835516704409,-0.0285098660735021,'1','1'
-0.747727407259739,-0.810520923868731,-0.0285098660735021,'2','1'
-0.174188047115922,-0.810520923868731,-0.211833328691065,'1','1'
-0.58442800610768,-0.810520923868731,-0.0285098660735021,'1','1'
-1.04113527437034,-0.198631428418495,-1.13175376723145,'1','1'
-1.43013303483826,0.566230440894303,-2.59999303089824,'1','1'
-1.42747776002278,0.566230440894303,-2.59999303089824,'1','1'
-0.763659056152623,-0.657548550006172,-0.211833328691065,'2','1'
-0.650809876494696,-0.657548550006172,-0.211833328691065,'2','1'
1.38976881920217,-0.963493297731291,-0.395156791308629,'1','1'
0.0196470144141644,-1.11646567159385,-0.0285098660735021,'1','1'
-1.43013303483826,0.719202814756861,-2.7833164935158,'1','1'
-0.54327124646773,-0.581062363074892,-0.211833328691065,'2','1'
-1.14867390439731,-0.275117615349773,-0.580131816652475,'1','1'
-1.43544358446922,0.719202814756861,-2.59999303089824,'1','1'
-0.737106307997816,-0.198631428418495,-0.763455279270039,'2','1'
0.155066030003676,-0.963493297731291,0.521460521779187,'2','1'
0.164359491857859,-0.963493297731291,0.521460521779187,'1','1'
-0.780918342453247,-0.351603802281053,-0.395156791308629,'1','1'
-0.698604823173347,-0.428089989212333,-0.211833328691065,'1','1'
1.25169452879718,-0.887007110800011,0.888107447014312,'2','1'
-0.761003781337141,-0.122145241487215,-0.763455279270039,'2','1'
-0.641516414640514,0.0308271323753445,-1.13175376723145,'2','1'
0.155066030003676,-0.198631428418495,-0.948430304613885,'2','1'
-0.176843321931402,-0.428089989212333,-0.211833328691065,'1','1'
0.0621314114618545,-0.810520923868731,0.521460521779187,'1','1'
3.11702508667233,-1.11646567159385,-0.0285098660735021,'1','1'
-0.195430245639767,-0.734034736937452,0.521460521779187,'2','1'
-1.23497033590043,0.413258067031743,-1.50005225519286,'1','1'
-0.733123395774595,-0.275117615349773,-0.211833328691065,'1','1'
1.18929557063338,-0.963493297731291,0.521460521779187,'1','1'
-0.253846291580341,-0.428089989212333,-0.0285098660735021,'1','1'
-1.02785890029294,0.413258067031743,-1.50005225519286,'1','1'
0.12320273221791,-0.734034736937452,0.521460521779187,'1','1'
1.18132974618694,-0.657548550006172,-0.0285098660735021,'1','1'
-0.718519384289451,-0.275117615349773,-0.0285098660735021,'2','1'
2.41603253538544,-1.03997948466257,0.338137059161624,'2','1'
0.383419664135012,-0.734034736937452,0.521460521779187,'1','1'
-0.253846291580341,-0.351603802281053,-0.0285098660735021,'2','1'
0.193567514828146,-0.428089989212333,-0.0285098660735021,'1','1'
0.188256965197185,-0.504576176143612,0.154813596544061,'2','1'
-0.519373773128404,-0.428089989212333,0.338137059161624,'1','1'
1.64865811371153,-0.504576176143612,-0.395156791308629,'1','1'
1.77743894226234,-1.19295185852513,1.07143090963188,'2','1'
1.11494787579993,-0.504576176143612,-0.0285098660735021,'2','1'
-0.633550590194072,0.0308271323753445,-0.395156791308629,'2','1'
-0.325538711598318,-0.275117615349773,0.154813596544061,'1','1'
1.39773464364861,-0.504576176143612,-0.0285098660735021,'1','1'
-0.54327124646773,-0.0456590545559351,-0.211833328691065,'2','1'
-0.788884166899689,0.260285693169184,-0.763455279270039,'2','1'
0.101960533694064,-0.504576176143612,0.521460521779187,'1','1'
-0.641516414640514,-0.275117615349773,0.338137059161624,'1','1'
0.12585800703339,-0.504576176143612,0.521460521779187,'1','1'
0.935716825754983,-0.657548550006172,0.521460521779187,'1','1'
0.149755480372716,-0.504576176143612,0.521460521779187,'1','1'
0.155066030003676,-0.504576176143612,0.521460521779187,'1','1'
-0.742416857628777,0.183799506237904,-0.578480253926191,'2','1'
-0.737106307997816,0.183799506237904,-0.578480253926191,'2','1'
0.707363191623649,-0.581062363074892,0.521460521779187,'1','1'
-0.010888645963863,-0.428089989212333,0.521460521779187,'1','1'
1.21053776915723,-0.657548550006172,0.521460521779187,'1','1'
-0.519373773128404,0.0308271323753445,-0.211833328691065,'1','1'
0.792331985719029,-0.810520923868731,1.07143090963188,'1','1'
-0.252518654172601,-0.351603802281053,0.521460521779187,'1','1'
-0.745072132444257,0.260285693169184,-0.578480253926191,'2','1'
1.18929557063338,-0.657548550006172,0.70478398439675,'1','1'
-0.605670204631524,0.0308271323753445,-0.0285098660735021,'2','1'
-1.09025785845674,0.642716627825581,-1.13175376723145,'1','1'
-1.21771104959981,0.260285693169184,-0.211833328691065,'1','1'
0.254638835584201,-0.351603802281053,0.521460521779187,'1','1'
-0.788884166899689,0.107313319306624,-0.0285098660735021,'1','1'
-0.742416857628777,0.107313319306624,-0.0285098660735021,'2','1'
-0.649482239086955,0.260285693169184,-0.395156791308629,'2','1'
0.407317137474337,-0.351603802281053,0.521460521779187,'2','1'
1.26762617769007,-0.504576176143612,0.521460521779187,'2','1'
-0.579117456476718,0.107313319306624,-0.0285098660735021,'1','1'
-0.271105577880965,-0.428089989212333,1.07143090963188,'1','1'
-0.714536472066231,0.336771880100463,-0.395156791308629,'2','1'
-0.54327124646773,0.183799506237904,-0.0285098660735021,'2','1'
-0.537960696836769,0.183799506237904,-0.0285098660735021,'1','1'
1.2131930439727,-0.657548550006172,1.07143090963188,'2','1'
1.3512673343777,-0.657548550006172,1.07143090963188,'1','1'
-0.693294273542385,0.336771880100463,-0.211833328691065,'2','1'
-0.698604823173347,0.183799506237904,0.154813596544061,'1','1'
1.40038991846409,-0.275117615349773,0.338137059161624,'1','1'
0.623722034936008,-0.198631428418495,0.521460521779187,'1','1'
1.1667257347018,0.719202814756861,-1.68172415508414,'2','1'
-0.775607792822285,0.336771880100463,-0.0285098660735021,'1','1'
-0.753037956890699,0.413258067031743,-0.0285098660735021,'1','1'
0.780383249049365,-0.198631428418495,0.521460521779187,'1','1'
-0.548581796098691,0.489744253963023,-0.395156791308629,'2','1'
-0.726485208735893,0.87217518861942,-1.13010220450516,'2','1'
0.155066030003676,-0.0456590545559351,0.521460521779187,'2','1'
1.31674876177645,-0.504576176143612,1.07143090963188,'1','1'
0.809591272019653,-0.0456590545559351,0.338137059161624,'1','1'
-1.02520362547746,1.02514756248198,-1.13175376723145,'1','1'
-0.755693231706181,0.642716627825581,-0.395156791308629,'1','1'
0.233396637060355,-0.198631428418495,1.07143090963188,'1','1'
-1.00794433917684,0.719202814756861,-0.395156791308629,'1','1'
-0.37997184531567,0.183799506237904,0.521460521779187,'1','1'
-0.571151632030276,0.413258067031743,0.154813596544061,'2','1'
-1.18319247699856,1.17811993634454,-0.948430304613885,'2','1'
-0.421128604955621,0.183799506237904,0.888107447014312,'2','1'
2.89663727698743,-0.275117615349773,0.521460521779187,'1','1'
-0.54327124646773,0.642716627825581,-0.0285098660735021,'2','1'
0.12585800703339,0.260285693169184,0.521460521779187,'2','1'
0.875973142406669,0.0308271323753445,0.70478398439675,'2','1'
-0.275088490104186,0.336771880100463,0.521460521779187,'1','1'
-0.750382682075219,0.795689001688141,-0.211833328691065,'1','1'
0.785693798680327,0.183799506237904,0.521460521779187,'1','1'
-0.62824004056311,0.795689001688141,-0.211833328691065,'1','1'
1.28090255176747,0.107313319306624,0.521460521779187,'1','1'
0.62903258456697,0.336771880100463,0.338137059161624,'2','1'
0.233396637060355,0.336771880100463,0.521460521779187,'1','1'
-0.739761582813297,0.795689001688141,-0.0285098660735021,'1','1'
-0.0480624933805918,0.336771880100463,0.70478398439675,'1','1'
2.66297309322513,-0.351603802281053,1.07143090963188,'1','1'
-0.156928760815298,0.489744253963023,0.521460521779187,'1','1'
-0.6707244376108,0.87217518861942,-0.0285098660735021,'2','1'
-0.665413887979839,0.719202814756861,0.338137059161624,'1','1'
-0.285709589366109,0.566230440894303,0.521460521779187,'1','1'
-0.265795028250003,0.566230440894303,0.521460521779187,'1','1'
-0.579117456476718,0.719202814756861,0.338137059161624,'1','1'
0.525476866763225,0.336771880100463,0.70478398439675,'1','1'
0.193567514828146,0.489744253963023,0.521460521779187,'1','1'
0.704707916808168,0.336771880100463,0.70478398439675,'1','1'
0.699397367177207,0.260285693169184,0.521460521779187,'1','1'
1.1534493606244,0.795689001688141,-0.396808354034912,'1','1'
0.318365431155736,0.566230440894303,0.521460521779187,'1','1'
-0.665413887979839,0.87217518861942,0.338137059161624,'1','1'
2.06155334751878,0.183799506237904,0.70478398439675,'1','1'
0.0740801481315174,0.413258067031743,1.07143090963188,'1','1'
0.873317867591188,0.260285693169184,1.07143090963188,'1','1'
-0.775607792822285,1.17811993634454,-0.211833328691065,'2','1'
-1.24824670997783,1.86649561872606,-1.50005225519286,'1','1'
-0.717191746881711,1.17811993634454,-0.211833328691065,'1','1'
0.62903258456697,0.795689001688141,0.154813596544061,'1','1'
0.0953223466553625,0.489744253963023,1.07143090963188,'1','1'
-0.37731657050019,1.10163374941326,-0.0285098660735021,'2','1'
-0.63089531537859,1.40757849713838,-0.580131816652475,'1','1'
-0.701260097988827,1.25460612327581,-0.211833328691065,'2','1'
-0.745072132444257,1.17811993634454,-0.0285098660735021,'1','1'
-1.18319247699856,1.7135232448635,-0.948430304613885,'1','1'
-0.0374413941186692,0.566230440894303,1.07143090963188,'1','1'
1.30347238769905,0.566230440894303,0.521460521779187,'1','1'
-0.369350746053748,0.719202814756861,0.888107447014312,'1','1'
0.789676710903548,0.413258067031743,1.07143090963188,'1','1'
-0.737106307997816,0.719202814756861,1.07143090963188,'1','1'
-1.03316944992391,1.63703705793221,-0.763455279270039,'1','1'
0.269242847069343,0.566230440894303,1.07143090963188,'1','1'
-0.657448063533397,1.17811993634454,0.154813596544061,'2','1'
-0.0533730430115532,0.642716627825581,1.07143090963188,'1','1'
1.28886837621391,1.10163374941326,-0.396808354034912,'2','1'
-0.289692501589329,0.642716627825581,1.25475437224943,'1','1'
-0.703915372804308,1.40757849713838,-0.211833328691065,'2','1'
1.77876657967009,0.336771880100463,1.07143090963188,'1','1'
1.71636762150629,0.642716627825581,0.521460521779187,'2','1'
-0.767641968375843,1.48406468406966,-0.211833328691065,'1','1'
0.12585800703339,0.719202814756861,1.07143090963188,'1','1'
0.0740801481315174,1.02514756248198,0.521460521779187,'1','1'
-0.548581796098691,1.40757849713838,-0.0285098660735021,'1','1'
1.22646941805012,0.566230440894303,1.07143090963188,'1','1'
1.2490392539817,0.566230440894303,1.07143090963188,'1','1'
0.145772568149494,0.795689001688141,1.07143090963188,'2','1'
1.3379909603003,0.566230440894303,1.07143090963188,'1','1'
-0.750382682075219,1.40757849713838,0.154813596544061,'1','1'
-0.644171689455994,1.40757849713838,0.154813596544061,'2','1'
1.44685722773501,0.642716627825581,1.07143090963188,'2','1'
-0.447681353110427,1.02514756248198,1.07143090963188,'1','1'
1.24638397916622,0.719202814756861,1.07143090963188,'1','1'
-0.58442800610768,1.3310923102071,0.521460521779187,'2','1'
0.409972412289818,0.9486613755507,1.07143090963188,'1','1'
0.492285931569717,0.9486613755507,1.07143090963188,'1','1'
1.33002513585386,0.795689001688141,1.07143090963188,'2','1'
1.15610463543988,0.87217518861942,1.07143090963188,'1','1'
1.92347905711378,0.795689001688141,1.07143090963188,'1','1'
0.201533339274588,1.17811993634454,1.07143090963188,'1','1'
0.245345373730019,1.17811993634454,1.07143090963188,'1','1'
0.642308958644373,1.10163374941326,1.07143090963188,'1','1'
0.764451600156483,1.17811993634454,0.888107447014312,'1','1'
-0.665413887979839,1.7135232448635,0.338137059161624,'2','1'
0.33827999227184,1.02514756248198,1.438077834867,'1','1'
1.71636762150629,0.9486613755507,1.07143090963188,'1','1'
2.23547384793275,0.795689001688141,1.25475437224943,'1','1'
1.11362023839218,1.17811993634454,1.07143090963188,'1','1'
0.787021436088067,1.25460612327581,1.07143090963188,'1','1'
-0.3348321734525,1.56055087100094,1.07143090963188,'1','1'
1.34595678474674,1.25460612327581,1.07143090963188,'1','1'
3.17013058298193,0.9486613755507,1.07143090963188,'1','1'
-0.657448063533397,1.86649561872606,0.70478398439675,'1','1'
0.155066030003676,1.56055087100094,1.07143090963188,'1','1'
1.15079408580891,1.40757849713838,1.07143090963188,'1','1'
0.193567514828146,1.63703705793221,1.07143090963188,'1','1'
0.686120993099803,1.3310923102071,1.62140129748457,'1','1'
0.724622477924273,1.63703705793221,1.07143090963188,'1','1'
0.623722034936008,1.40757849713838,1.62140129748457,'1','1'
0.234724274468095,1.56055087100094,1.62140129748457,'1','1'
2.11996939345935,1.56055087100094,1.07143090963188,'1','1'
-0.159584035630778,1.79000943179478,1.62140129748457,'1','1'
-0.268450303065485,1.86649561872606,1.62140129748457,'1','1'
0.269242847069343,1.86649561872606,1.438077834867,'1','1'
1.78142185448557,1.79000943179478,1.07143090963188,'1','1'
0.370143290057608,1.86649561872606,1.62140129748457,'1','1'
1.14282826136247,1.79000943179478,1.62140129748457,'1','1'
