@relation data
@attribute V1 numeric
@attribute V2 {'1','2','3','4','5','6','7','8','9','10','11','12'}
@attribute V3 {'1','2','3'}
@attribute V4 {'1','2','3','4'}
@attribute V5 {'1','2'}
@attribute V6 numeric
@attribute V7 {'1','2'}
@attribute V8 {'1','2'}
@attribute V9 {'1','2','3'}
@attribute V10 numeric
@attribute V11 {'1','2','3','4','5','6','7','8','9','10','11','12'}
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 {'1','2','3','4'}
@attribute Class {'1','2'}
@data
3.48233455554927,'12','1','1','1',-0.396611739538894,'1','1','2',0.737749903025099,'6',-0.642513104488503,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
-0.86704918684965,'8','2','2','1',0.221402756541072,'2','1','1',-0.232221324304567,'5',-0.507823450249231,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
-0.772497366362717,'11','2','2','1',0.834765530607534,'2','1','1',-1.20219255163423,'4',1.92813515356389,-0.576765671930079,3.01867719858009,0.860565259998689,'1','2'
-1.71801557123205,'3','3','3','1',-0.352088114552488,'2','1','3',1.70772113035476,'4',-0.954223447156533,4.88981211170909,-0.407173259134425,-0.320377383939412,'4','1'
-0.299738263928052,'11','3','3','1',3.50485396635947,'2','1','3',0.131517885944058,'5',1.32780412324028,-0.25520227289248,0.611592766191756,1.45103658196774,'1','1'
-0.488841904901918,'11','3','3','1',-0.288957601512061,'1','1','1',-0.595960534553192,'8',-0.607878621969833,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.02398722288901,'8','2','2','1',-0.101559657539426,'2','1','1',-0.353467727720775,'4',0.388824819400781,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'5','2','3','1',-0.34112334123494,'2','1','1',-0.353467727720775,'4',-0.226899314264463,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'5','3','3','1',0.259613330223436,'2','1','1',0.616503499608891,'5',-0.973464826333572,0.387924525182717,-0.407173259134425,-0.320377383939412,'4','1'
-0.677945545875784,'11','3','3','1',-0.182964792775766,'2','1','3',-1.08094614821802,'4',-0.611726897805241,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.30764268434981,'8','2','1','1',-0.424522071619925,'1','1','2',-1.68717816529907,'10',-0.788747586233999,0.0663611261451185,-0.347245845879944,0.860565259998689,'2','1'
-1.43436010977125,'8','2','1','1',-0.472700621045514,'2','1','3',0.616503499608891,'4',0.619721369525247,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'9','3','1','2',-0.754794334578789,'2','2','1',-1.44468535846665,'10',-0.230747590099871,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
1.87495360727141,'1','2','4','1',1.06535803613414,'2','1','1',1.34398192010614,'11',-0.31925793431425,-0.576765671930079,0.521701646310034,0.270093938029638,'3','2'
0.362124479480478,'8','1','1','1',-0.192268236802776,'1','1','3',-1.32343895505044,'2',2.90174893992206,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','2'
-0.394290084414985,'5','3','2','1',-0.396944005397002,'2','1','1',0.495257096192682,'8',5.68020409308647,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.299738263928052,'5','3','2','1',-0.456087328140138,'1','1','1',1.58647472693856,'8',-0.638664828653095,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.677945545875784,'5','2','3','1',0.0386565345819426,'2','1','1',-0.110974920888359,'2',0.681293782891772,-0.576765671930079,0.162137166783146,0.270093938029638,'2','2'
1.11853904337594,'8','2','2','1',0.268584508392339,'2','1','1',-0.232221324304567,'12',0.0309351667078579,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
0.645779940941278,'1','2','2','1',0.545361968195893,'2','1','2',-0.110974920888359,'12',-0.403920002693221,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.49674632532367,'11','2','2','1',-0.445454820680698,'1','2','2',-1.44468535846665,'10',-0.477037243565969,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.772497366362717,'2','3','3','1',0.243332303176168,'1','1','1',0.131517885944058,'5',0.119445510922237,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.488841904901918,'12','3','2','1',-0.439141769376655,'2','2','3',1.22273551668993,'4',0.192562751794984,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
1.21309086386287,'5','1','2','1',-0.212204188289227,'2','2','3',-0.110974920888359,'4',1.21235584817804,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.0160828024672526,'8','2','1','1',-0.644149803828988,'1','2','2',-0.959699744801816,'12',1.11614895229285,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
2.06405724824527,'12','2','2','1',-0.334810289930897,'2','1','1',-1.08094614821802,'6',0.227197234313654,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
0.645779940941278,'11','2','3','1',1.48334848563339,'1','1','1',-0.353467727720775,'8',-0.142237245885492,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
0.645779940941278,'3','2','2','1',-0.0224803833098392,'1','1','1',-1.44468535846665,'12',-0.500126898578416,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.40219450483674,'1','2','2','1',5.13362120280248,'1','1','1',-1.08094614821802,'6',-0.157630349227123,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
0.929435402402077,'8','1','2','1',-0.405250651849689,'2','1','1',-0.959699744801816,'4',-0.500126898578416,-0.576765671930079,1.30075801861829,2.63197922590584,'1','1'
-0.961601007336583,'3','2','2','1',-0.360394761005176,'2','1','1',1.46522832352235,'11',-0.419313106034852,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-1.15070464831045,'5','2','2','1',-0.32517458004578,'2','1','1',0.616503499608891,'12',-0.515520001920047,0.387924525182717,-0.407173259134425,-0.320377383939412,'4','1'
-0.0160828024672526,'11','2','2','1',-0.472700621045514,'1','2','1',-1.08094614821802,'12',1.40861791578384,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'5','3','3','1',-0.35308491212681,'1','1','1',0.374010692776474,'5',-0.384678623516182,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.394290084414985,'11','2','3','1',-0.472700621045514,'1','1','1',0.0102714825278495,'12',0.0155420633662267,-0.25520227289248,1.42061284512725,1.45103658196774,'3','2'
0.0784690180196804,'9','1','3','2',-0.472036089329299,'2','1','3',-1.32343895505044,'4',0.446548956931898,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.961601007336583,'11','3','3','1',1.6032964604102,'2','1','3',-0.838453341385608,'4',-0.42316138187026,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.0160828024672526,'3','2','3','1',-0.33580708750522,'2','1','3',-1.56593176188286,'2',-0.42316138187026,0.709487924220315,-0.407173259134425,-0.320377383939412,'4','1'
1.40219450483674,'12','2','2','1',-0.358401165856531,'2','1','3',-0.110974920888359,'4',-0.165326900897939,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
1.21309086386287,'11','1','3','1',0.59785997377688,'1','1','1',-0.232221324304567,'8',-0.757961379550737,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.0160828024672526,'8','1','2','1',-0.414886361734807,'2','1','1',-0.232221324304567,'4',0.396521371071596,-0.25520227289248,2.56922159917148,0.270093938029638,'2','1'
-0.110634622954186,'5','3','2','1',-0.276331498903976,'1','2','1',-0.232221324304567,'8',-0.680995862842581,1.03105132325791,-0.407173259134425,-0.320377383939412,'4','1'
0.834883581915144,'8','1','1','1',-0.3437814680998,'1','1','1',-1.32343895505044,'10',1.68184550009779,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.110634622954186,'6','2','2','1',-0.399934398119969,'2','1','1',0.131517885944058,'5',-0.230747590099871,-0.25520227289248,1.56044347605438,0.270093938029638,'1','1'
-1.33980828928431,'1','1','2','1',-0.322848719039027,'2','1','1',0.0102714825278495,'12',1.49327998416281,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
1.78040178678447,'12','2','1','1',-0.471039291754976,'1','1','1',1.22273551668993,'8',-0.773354482892368,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-1.24525646879738,'1','3','2','1',-0.413889564160485,'2','2','1',-1.20219255163423,'4',-0.438554485211891,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
1.02398722288901,'3','2','2','1',-0.25440195226888,'1','1','2',-1.08094614821802,'12',0.515817921969237,-0.25520227289248,4.19724965925155,0.860565259998689,'1','2'
-0.394290084414985,'11','2','3','1',-0.0357710176341395,'1','1','1',1.70772113035476,'2',-0.153782073391716,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
0.929435402402077,'8','2','1','1',0.0144011269400945,'2','1','3',-1.08094614821802,'4',0.5466041286525,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.0160828024672526,'5','3','2','1',-0.180638931769013,'1','2','1',-1.08094614821802,'12',-0.784899310398591,0.387924525182717,-0.407173259134425,-0.320377383939412,'4','1'
-0.583393725388851,'8','3','1','1',-0.375346724620014,'2','1','3',1.70772113035476,'4',0.989155849724394,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.299738263928052,'1','2','2','1',-0.33181989720793,'2','1','1',0.131517885944058,'1',0.0578730975557123,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.677945545875784,'8','2','2','1',0.135678165149335,'2','1','3',0.495257096192682,'4',-0.234595865935279,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.205186443441119,'8','2','1','1',-0.43581911079558,'1','1','1',0.252764289360266,'5',-0.242292417606094,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.677945545875784,'8','2','1','1',-0.321519655606597,'2','1','3',0.495257096192682,'2',0.415762750248635,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
-1.33980828928431,'3','3','2','1',-0.537492463376478,'2','1','1',0.252764289360266,'4',0.488879991121383,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
-0.86704918684965,'11','3','3','1',0.728772721871238,'1','1','1',-0.232221324304567,'8',-0.380830347680774,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.49674632532367,'8','2','2','1',4.20992211726361,'1','1','1',-0.595960534553192,'8',-0.126844142543861,0.709487924220315,-0.407173259134425,-0.320377383939412,'4','1'
-0.0160828024672526,'7','3','3','1',0.0479599786089529,'1','1','1',-1.80842456871527,'12',0.104052407580605,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.0160828024672526,'1','2','3','1',1.33017392504583,'2','1','3',-0.232221324304567,'4',-0.442402761047299,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-1.05615282782352,'1','3','3','1',-0.385979232079454,'1','1','1',0.374010692776474,'6',-0.119147590873046,-0.576765671930079,0.971157245718643,11.4890490554416,'1','1'
-0.488841904901918,'8','1','2','1',0.471931213554134,'1','1','1',-0.474714131136983,'10',0.804438609624821,-0.576765671930079,1.42061284512725,0.270093938029638,'3','1'
-0.961601007336583,'6','3','1','1',-0.337800682653865,'1','1','1',-1.44468535846665,'10',1.81653515433707,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
-0.488841904901918,'8','2','2','1',-0.472700621045514,'2','1','3',-1.20219255163423,'4',0.281073096009363,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.299738263928052,'11','3','3','1',-0.308893552998512,'2','1','1',-0.595960534553192,'4',1.11230067645744,-0.576765671930079,3.26837475380709,3.81292186984394,'1','1'
0.740331761428211,'5','2','2','1',1.51956546416711,'1','1','2',0.616503499608891,'5',0.311859302692625,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.49674632532367,'3','3','1','1',0.782267525026547,'2','1','2',-0.353467727720775,'4',-0.765657931221552,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.677945545875784,'11','3','2','1',-0.298593311397179,'1','1','3',-0.353467727720775,'8',-0.981161378004388,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'11','3','3','1',-0.281980018491804,'2','1','1',-0.232221324304567,'1',-0.0190924191524432,-0.25520227289248,1.05106046339128,1.45103658196774,'1','1'
-0.394290084414985,'8','2','2','1',-0.330823099633607,'2','2','3',-0.838453341385608,'2',0.411914474413228,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
-0.772497366362717,'2','2','3','1',-0.312216211579587,'2','1','1',-1.56593176188286,'10',0.0617213733911201,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.40219450483674,'6','2','1','1',0.654012903797049,'1','1','1',0.616503499608891,'1',-0.0806648325189677,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
-1.33980828928431,'10','2','1','1',-0.472700621045514,'2','1','1',0.858996306441307,'12',0.658204127879325,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
-1.90711921220591,'4','3','2','1',0.353976833925968,'1','1','1',1.70772113035476,'2',-0.022940694987851,1.03105132325791,1.29077011640921,1.45103658196774,'3','2'
1.59129814581061,'11','2','3','1',0.0313466857035774,'2','1','2',1.58647472693856,'12',-0.988857929675203,0.709487924220315,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'2','2','2','1',-0.400598929836184,'2','2','1',-0.110974920888359,'12',0.204107579301208,0.709487924220315,-0.407173259134425,-0.320377383939412,'4','1'
-0.772497366362717,'8','3','2','1',-0.465390772167148,'1','1','1',1.70772113035476,'11',-0.723326897032067,-0.25520227289248,1.67031040035426,0.270093938029638,'1','1'
-1.52891193025818,'4','3','2','1',-0.362720622011928,'1','1','2',1.22273551668993,'8',-0.361588968503736,0.387924525182717,-0.407173259134425,-0.320377383939412,'4','2'
-1.52891193025818,'5','3','2','1',-0.304906362701222,'1','2','1',0.131517885944058,'5',0.469638611944344,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','2'
-1.05615282782352,'3','2','2','1',0.128036050412862,'2','1','1',0.252764289360266,'4',-0.696388966184212,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-1.81256739171898,'1','3','2','1',0.893244321634455,'1','2','1',0.374010692776474,'8',-0.765657931221552,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.205186443441119,'8','2','1','1',-0.455422796423923,'1','1','1',-0.353467727720775,'8',-0.750264827879921,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
0.456676299967411,'11','1','3','1',-0.464393974592826,'1','1','3',0.131517885944058,'2',1.15463171064693,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.961601007336583,'1','1','2','1',0.155281850777678,'2','1','1',0.616503499608891,'12',1.24699033069671,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
0.362124479480478,'8','2','1','1',-0.333481226498467,'1','1','1',0.252764289360266,'8',-0.580940691121979,0.387924525182717,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'5','2','2','1',0.422091334838008,'2','1','3',0.616503499608891,'4',-0.954223447156533,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.488841904901918,'8','2','2','1',-0.549454034268348,'1','2','1',-0.110974920888359,'12',1.9820110152596,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
0.929435402402077,'11','3','3','2',-0.490975243241427,'2','1','1',-0.595960534553192,'4',0.0655696492265277,-0.25520227289248,2.25959663068999,3.22245054787489,'1','1'
-0.677945545875784,'2','3','3','1',-0.319193794599845,'1','1','1',0.616503499608891,'8',6.20741788253734,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','2'
-1.62346375074511,'6','3','2','1',-0.43316098393072,'1','1','3',-0.110974920888359,'7',-0.819533792917261,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
0.362124479480478,'5','3','2','1',-0.277992828194513,'1','2','1',1.46522832352235,'12',-0.892651033790009,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'8','3','2','1',-0.396944005397002,'1','1','2',-1.32343895505044,'10',-0.338499313491289,-0.576765671930079,2.47933047928975,1.45103658196774,'1','1'
3.38778273506233,'12','1','3','1',1.07532601187737,'1','1','1',-0.232221324304567,'1',-0.396223451022406,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
-0.0160828024672526,'8','2','1','1',-0.416879956883452,'2','1','1',0.252764289360266,'5',-0.296168279301803,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
-0.394290084414985,'8','2','1','1',-0.472700621045514,'2','1','3',1.22273551668993,'4',-0.923437240473271,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
0.173020838506613,'8','2','4','2',-0.710270709592382,'2','1','3',1.70772113035476,'4',-0.757961379550737,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
0.645779940941278,'1','2','4','1',-0.472700621045514,'2','1','1',-0.959699744801816,'4',-0.688692414513397,-0.576765671930079,1.28078221420013,0.860565259998689,'1','1'
-1.33980828928431,'5','3','2','1',-0.217188176160839,'2','1','3',-0.838453341385608,'4',0.204107579301208,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.772497366362717,'11','3','3','1',-0.472700621045514,'1','1','1',1.46522832352235,'8',-0.107602763366822,2.31730491940831,-0.407173259134425,-0.320377383939412,'4','1'
-1.15070464831045,'1','3','2','1',-0.3304908337755,'2','2','1',-1.08094614821802,'4',-0.807988965411038,-0.576765671930079,3.04864090520733,0.860565259998689,'1','1'
-0.677945545875784,'11','3','3','1',-0.472700621045514,'1','1','1',-1.32343895505044,'10',-0.742568276209105,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
1.02398722288901,'11','2','3','1',-0.794998503409797,'2','1','1',-1.44468535846665,'10',0.866011022991345,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','2'
1.78040178678447,'11','2','4','1',1.62489374118719,'1','1','3',0.374010692776474,'2',-0.865713102942154,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'11','1','3','1',-0.157712587559595,'1','1','1',-0.474714131136983,'8',-0.230747590099871,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.86704918684965,'11','3','3','1',-0.472700621045514,'2','1','1',0.737749903025099,'12',0.735169644587481,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.40219450483674,'3','1','4','1',0.15096239462228,'2','1','3',1.70772113035476,'4',-0.684844138677989,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
-0.961601007336583,'11','3','3','1',-0.182300261059551,'2','1','1',0.252764289360266,'5',-0.28462345179558,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
0.0784690180196804,'1','2','2','1',-0.365378748876788,'2','2','3',-0.959699744801816,'4',0.0617213733911201,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.583393725388851,'11','2','3','1',-0.437480440086118,'1','2','1',-0.595960534553192,'8',1.24699033069671,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
1.40219450483674,'12','2','1','1',0.160598104507398,'1','2','3',0.374010692776474,'2',-0.842623447929708,1.99574152037071,-0.407173259134425,-0.320377383939412,'4','1'
0.645779940941278,'5','2','2','1',-0.0899303525056635,'2','1','1',0.616503499608891,'12',-0.369285520174551,0.709487924220315,-0.407173259134425,-0.320377383939412,'4','1'
0.456676299967411,'1','2','2','1',-0.41322503244427,'2','1','1',1.58647472693856,'11',-0.269230348453949,0.387924525182717,3.95754000623362,0.270093938029638,'2','1'
-0.394290084414985,'5','3','4','1',-0.342784670525478,'2','1','3',-0.959699744801816,'4',-0.619423449476057,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
-0.0160828024672526,'9','2','4','1',-0.443128959673945,'2','1','3',-1.20219255163423,'4',0.265679992667732,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.488841904901918,'11','3','3','1',-0.325839111761995,'2','2','1',1.58647472693856,'12',-0.623271725311464,0.0663611261451185,-0.407173259134425,-0.320377383939412,'4','1'
0.362124479480478,'6','1','1','2',-0.555434819714283,'2','2','3',-1.80842456871527,'12',-0.661754483665542,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
1.30764268434981,'9','2','2','1',2.21998189305774,'1','1','1',-1.20219255163423,'10',-0.196113107581201,-0.25520227289248,-0.407173259134425,-0.320377383939412,'4','1'
-0.205186443441119,'5','2','2','1',-0.306235426133652,'1','1','3',1.22273551668993,'4',0.09635585590979,-0.576765671930079,-0.407173259134425,-0.320377383939412,'4','1'
